"Date","Price","Open","High","Low","Vol.","Change %"
"04/27/2017","0.91","0.91","0.91","0.91","","0.00%"
"04/26/2017","0.91","0.91","0.91","0.91","","0.00%"
"04/25/2017","0.91","0.91","0.91","0.91","","0.00%"
"04/24/2017","0.91","0.91","0.91","0.91","","0.00%"
"04/21/2017","0.91","0.91","0.91","0.91","","0.00%"
"04/20/2017","0.91","0.91","0.91","0.91","","0.00%"
"04/19/2017","0.91","0.91","0.91","0.91","","0.00%"
"04/18/2017","0.91","0.91","0.91","0.91","","0.00%"
"04/17/2017","0.91","0.91","0.91","0.91","","0.00%"
"04/14/2017","0.91","0.91","0.91","0.91","","0.00%"
"04/13/2017","0.91","0.91","0.91","0.91","","0.00%"
"04/12/2017","0.91","0.91","0.91","0.91","","0.00%"
"04/11/2017","0.91","0.91","0.91","0.91","","0.00%"
"04/10/2017","0.91","0.91","0.91","0.91","","0.00%"
"04/07/2017","0.91","0.91","0.91","0.91","","0.00%"
"04/06/2017","0.91","0.91","0.91","0.91","","0.00%"
"04/05/2017","0.91","0.91","0.91","0.91","","0.00%"
"04/04/2017","0.91","0.91","0.91","0.91","","0.00%"
"04/03/2017","0.91","0.91","0.91","0.91","","10.98%"
"03/31/2017","0.82","0.82","0.82","0.82","","-9.89%"
"03/30/2017","0.91","0.91","0.91","0.91","","0.00%"
"03/29/2017","0.91","0.91","0.91","0.91","","0.00%"
"03/28/2017","0.91","0.91","0.91","0.91","","0.00%"
"03/27/2017","0.91","0.91","0.91","0.91","","0.00%"
"03/24/2017","0.91","0.91","0.91","0.91","","0.00%"
"03/23/2017","0.91","0.91","0.91","0.91","","0.00%"
"03/22/2017","0.91","0.91","0.91","0.91","","0.00%"
"03/21/2017","0.91","0.91","0.91","0.91","","0.00%"
"03/20/2017","0.91","0.91","0.91","0.91","","0.00%"
"03/17/2017","0.91","0.91","0.91","0.91","","0.00%"
"03/16/2017","0.91","0.91","0.91","0.91","","37.88%"
"03/15/2017","0.66","0.66","0.66","0.66","","0.00%"
"03/14/2017","0.66","0.66","0.66","0.66","","0.00%"
"03/13/2017","0.66","0.66","0.66","0.66","","0.00%"
"03/10/2017","0.66","0.66","0.66","0.66","","0.00%"
"03/09/2017","0.66","0.66","0.66","0.66","","0.00%"
"03/08/2017","0.66","0.66","0.66","0.66","","0.00%"
"03/07/2017","0.66","0.66","0.66","0.66","","0.00%"
"03/06/2017","0.66","0.66","0.66","0.66","","0.00%"
"03/03/2017","0.66","0.66","0.66","0.66","","0.00%"
"03/02/2017","0.66","0.66","0.66","0.66","","0.00%"
"03/01/2017","0.66","0.66","0.66","0.66","","15.79%"
"02/28/2017","0.57","0.57","0.57","0.57","","-13.64%"
"02/27/2017","0.66","0.66","0.66","0.66","","0.00%"
"02/24/2017","0.66","0.66","0.66","0.66","","0.00%"
"02/23/2017","0.66","0.66","0.66","0.66","","0.00%"
"02/22/2017","0.66","0.66","0.66","0.66","","0.00%"
"02/21/2017","0.66","0.66","0.66","0.66","","0.00%"
"02/17/2017","0.66","0.66","0.66","0.66","","0.00%"
"02/16/2017","0.66","0.66","0.66","0.66","","0.00%"
"02/15/2017","0.66","0.66","0.66","0.66","","0.00%"
"02/14/2017","0.66","0.66","0.66","0.66","","0.00%"
"02/13/2017","0.66","0.66","0.66","0.66","","0.00%"
"02/10/2017","0.66","0.66","0.66","0.66","","0.00%"
"02/09/2017","0.66","0.66","0.66","0.66","","0.00%"
"02/08/2017","0.66","0.66","0.66","0.66","","0.00%"
"02/07/2017","0.66","0.66","0.66","0.66","","0.00%"
"02/06/2017","0.66","0.66","0.66","0.66","","0.00%"
"02/03/2017","0.66","0.66","0.66","0.66","","0.00%"
"02/02/2017","0.66","0.66","0.66","0.66","","0.00%"
"02/01/2017","0.66","0.66","0.66","0.66","","17.86%"
"01/31/2017","0.56","0.56","0.56","0.56","","-15.15%"
"01/30/2017","0.66","0.66","0.66","0.66","","0.00%"
"01/27/2017","0.66","0.66","0.66","0.66","","0.00%"
"01/26/2017","0.66","0.66","0.66","0.66","","0.00%"
"01/25/2017","0.66","0.66","0.66","0.66","","0.00%"
"01/24/2017","0.66","0.66","0.66","0.66","","0.00%"
"01/23/2017","0.66","0.66","0.66","0.66","","0.00%"
"01/20/2017","0.66","0.66","0.66","0.66","","0.00%"
"01/19/2017","0.66","0.66","0.66","0.66","","0.00%"
"01/18/2017","0.66","0.66","0.66","0.66","","0.00%"
"01/17/2017","0.66","0.66","0.66","0.66","","0.00%"
"01/13/2017","0.66","0.66","0.66","0.66","","0.00%"
"01/12/2017","0.66","0.66","0.66","0.66","","0.00%"
"01/11/2017","0.66","0.66","0.66","0.66","","0.00%"
"01/10/2017","0.66","0.66","0.66","0.66","","0.00%"
"01/09/2017","0.66","0.66","0.66","0.66","","0.00%"
"01/06/2017","0.66","0.66","0.66","0.66","","0.00%"
"01/05/2017","0.66","0.66","0.66","0.66","","0.00%"
"01/04/2017","0.66","0.66","0.66","0.66","","0.00%"
"01/03/2017","0.66","0.66","0.66","0.66","","20.00%"
"12/30/2016","0.55","0.55","0.55","0.55","","-16.67%"
"12/29/2016","0.66","0.66","0.66","0.66","","0.00%"
"12/28/2016","0.66","0.66","0.66","0.66","","0.00%"
"12/27/2016","0.66","0.66","0.66","0.66","","0.00%"
"12/23/2016","0.66","0.66","0.66","0.66","","0.00%"
"12/22/2016","0.66","0.66","0.66","0.66","","0.00%"
"12/21/2016","0.66","0.66","0.66","0.66","","0.00%"
"12/20/2016","0.66","0.66","0.66","0.66","","0.00%"
"12/19/2016","0.66","0.66","0.66","0.66","","0.00%"
"12/16/2016","0.66","0.66","0.66","0.66","","0.00%"
"12/15/2016","0.66","0.66","0.66","0.66","","60.98%"
"12/14/2016","0.41","0.41","0.41","0.41","","0.00%"
"12/13/2016","0.41","0.41","0.41","0.41","","0.00%"
"12/12/2016","0.41","0.41","0.41","0.41","","0.00%"
"12/09/2016","0.41","0.41","0.41","0.41","","0.00%"
"12/08/2016","0.41","0.41","0.41","0.41","","0.00%"
"12/07/2016","0.41","0.41","0.41","0.41","","0.00%"
"12/06/2016","0.41","0.41","0.41","0.41","","0.00%"
"12/05/2016","0.41","0.41","0.41","0.41","","0.00%"
"12/02/2016","0.41","0.41","0.41","0.41","","0.00%"
"12/01/2016","0.41","0.41","0.41","0.41","","32.26%"
"11/30/2016","0.31","0.31","0.31","0.31","","-24.39%"
"11/29/2016","0.41","0.41","0.41","0.41","","0.00%"
"11/28/2016","0.41","0.41","0.41","0.41","","0.00%"
"11/25/2016","0.41","0.41","0.41","0.41","","0.00%"
"11/23/2016","0.41","0.41","0.41","0.41","","0.00%"
"11/22/2016","0.41","0.41","0.41","0.41","","0.00%"
"11/21/2016","0.41","0.41","0.41","0.41","","0.00%"
"11/18/2016","0.41","0.41","0.41","0.41","","0.00%"
"11/17/2016","0.41","0.41","0.41","0.41","","0.00%"
"11/16/2016","0.41","0.41","0.41","0.41","","0.00%"
"11/15/2016","0.41","0.41","0.41","0.41","","0.00%"
"11/14/2016","0.41","0.41","0.41","0.41","","0.00%"
"11/11/2016","0.41","0.41","0.41","0.41","","0.00%"
"11/10/2016","0.41","0.41","0.41","0.41","","0.00%"
"11/09/2016","0.41","0.41","0.41","0.41","","0.00%"
"11/08/2016","0.41","0.41","0.41","0.41","","0.00%"
"11/07/2016","0.41","0.41","0.41","0.41","","0.00%"
"11/04/2016","0.41","0.41","0.41","0.41","","0.00%"
"11/03/2016","0.41","0.41","0.41","0.41","","0.00%"
"11/02/2016","0.41","0.41","0.41","0.41","","0.00%"
"11/01/2016","0.41","0.41","0.41","0.41","","32.26%"
"10/31/2016","0.31","0.31","0.31","0.31","","-24.39%"
"10/28/2016","0.41","0.41","0.41","0.41","","0.00%"
"10/27/2016","0.41","0.41","0.41","0.41","","0.00%"
"10/26/2016","0.41","0.41","0.41","0.41","","0.00%"
"10/25/2016","0.41","0.41","0.41","0.41","","0.00%"
"10/24/2016","0.41","0.41","0.41","0.41","","0.00%"
"10/21/2016","0.41","0.41","0.41","0.41","","0.00%"
"10/20/2016","0.41","0.41","0.41","0.41","","0.00%"
"10/19/2016","0.41","0.41","0.41","0.41","","0.00%"
"10/18/2016","0.41","0.41","0.41","0.41","","0.00%"
"10/17/2016","0.41","0.41","0.41","0.41","","0.00%"
"10/14/2016","0.41","0.41","0.41","0.41","","0.00%"
"10/13/2016","0.41","0.41","0.41","0.41","","0.00%"
"10/12/2016","0.41","0.41","0.41","0.41","","0.00%"
"10/11/2016","0.41","0.41","0.41","0.41","","2.50%"
"10/07/2016","0.40","0.40","0.40","0.40","","0.00%"
"10/06/2016","0.40","0.40","0.40","0.40","","0.00%"
"10/05/2016","0.40","0.40","0.40","0.40","","0.00%"
"10/04/2016","0.40","0.40","0.40","0.40","","0.00%"
"10/03/2016","0.40","0.40","0.40","0.40","","37.93%"
"09/30/2016","0.29","0.29","0.29","0.29","","-27.50%"
"09/29/2016","0.40","0.40","0.40","0.40","","0.00%"
"09/28/2016","0.40","0.40","0.40","0.40","","0.00%"
"09/27/2016","0.40","0.40","0.40","0.40","","0.00%"
"09/26/2016","0.40","0.40","0.40","0.40","","0.00%"
"09/23/2016","0.40","0.40","0.40","0.40","","0.00%"
"09/22/2016","0.40","0.40","0.40","0.40","","0.00%"
"09/21/2016","0.40","0.40","0.40","0.40","","0.00%"
"09/20/2016","0.40","0.40","0.40","0.40","","0.00%"
"09/19/2016","0.40","0.40","0.40","0.40","","0.00%"
"09/16/2016","0.40","0.40","0.40","0.40","","0.00%"
"09/15/2016","0.40","0.40","0.40","0.40","","0.00%"
"09/14/2016","0.40","0.40","0.40","0.40","","0.00%"
"09/13/2016","0.40","0.40","0.40","0.40","","0.00%"
"09/12/2016","0.40","0.40","0.40","0.40","","0.00%"
"09/09/2016","0.40","0.40","0.40","0.40","","0.00%"
"09/08/2016","0.40","0.40","0.40","0.40","","0.00%"
"09/07/2016","0.40","0.40","0.40","0.40","","0.00%"
"09/06/2016","0.40","0.40","0.40","0.40","","0.00%"
"09/02/2016","0.40","0.40","0.40","0.40","","0.00%"
"09/01/2016","0.40","0.40","0.40","0.40","","33.33%"
"08/31/2016","0.30","0.30","0.30","0.30","","-25.00%"
"08/30/2016","0.40","0.40","0.40","0.40","","0.00%"
"08/29/2016","0.40","0.40","0.40","0.40","","0.00%"
"08/26/2016","0.40","0.40","0.40","0.40","","0.00%"
"08/25/2016","0.40","0.40","0.40","0.40","","0.00%"
"08/24/2016","0.40","0.40","0.40","0.40","","0.00%"
"08/23/2016","0.40","0.40","0.40","0.40","","0.00%"
"08/22/2016","0.40","0.40","0.40","0.40","","0.00%"
"08/19/2016","0.40","0.40","0.40","0.40","","0.00%"
"08/18/2016","0.40","0.40","0.40","0.40","","0.00%"
"08/17/2016","0.40","0.40","0.40","0.40","","0.00%"
"08/16/2016","0.40","0.40","0.40","0.40","","0.00%"
"08/15/2016","0.40","0.40","0.40","0.40","","0.00%"
"08/12/2016","0.40","0.40","0.40","0.40","","0.00%"
"08/11/2016","0.40","0.40","0.40","0.40","","0.00%"
"08/10/2016","0.40","0.40","0.40","0.40","","0.00%"
"08/09/2016","0.40","0.40","0.40","0.40","","0.00%"
"08/08/2016","0.40","0.40","0.40","0.40","","0.00%"
"08/05/2016","0.40","0.40","0.40","0.40","","0.00%"
"08/04/2016","0.40","0.40","0.40","0.40","","0.00%"
"08/03/2016","0.40","0.40","0.40","0.40","","0.00%"
"08/02/2016","0.40","0.40","0.40","0.40","","0.00%"
"08/01/2016","0.40","0.40","0.40","0.40","","33.33%"
"07/29/2016","0.30","0.30","0.30","0.30","","-25.00%"
"07/28/2016","0.40","0.40","0.40","0.40","","0.00%"
"07/27/2016","0.40","0.40","0.40","0.40","","0.00%"
"07/26/2016","0.40","0.40","0.40","0.40","","0.00%"
"07/25/2016","0.40","0.40","0.40","0.40","","0.00%"
"07/22/2016","0.40","0.40","0.40","0.40","","0.00%"
"07/21/2016","0.40","0.40","0.40","0.40","","0.00%"
"07/20/2016","0.40","0.40","0.40","0.40","","0.00%"
"07/19/2016","0.40","0.40","0.40","0.40","","0.00%"
"07/18/2016","0.40","0.40","0.40","0.40","","0.00%"
"07/15/2016","0.40","0.40","0.40","0.40","","0.00%"
"07/14/2016","0.40","0.40","0.40","0.40","","0.00%"
"07/13/2016","0.40","0.40","0.40","0.40","","0.00%"
"07/12/2016","0.40","0.40","0.40","0.40","","0.00%"
"07/11/2016","0.40","0.40","0.40","0.40","","0.00%"
"07/08/2016","0.40","0.40","0.40","0.40","","0.00%"
"07/07/2016","0.40","0.40","0.40","0.40","","0.00%"
"07/06/2016","0.40","0.40","0.40","0.40","","0.00%"
"07/05/2016","0.40","0.40","0.40","0.40","","-2.44%"
"07/01/2016","0.41","0.41","0.41","0.41","","36.67%"
"06/30/2016","0.30","0.30","0.30","0.30","","-26.83%"
"06/29/2016","0.41","0.41","0.41","0.41","","0.00%"
"06/28/2016","0.41","0.41","0.41","0.41","","0.00%"
"06/27/2016","0.41","0.41","0.41","0.41","","2.50%"
"06/24/2016","0.40","0.40","0.40","0.40","","2.56%"
"06/23/2016","0.39","0.39","0.39","0.39","","2.63%"
"06/22/2016","0.38","0.38","0.38","0.38","","0.00%"
"06/21/2016","0.38","0.38","0.38","0.38","","0.00%"
"06/20/2016","0.38","0.38","0.38","0.38","","0.00%"
"06/17/2016","0.38","0.38","0.38","0.38","","0.00%"
"06/16/2016","0.38","0.38","0.38","0.38","","2.70%"
"06/15/2016","0.37","0.37","0.37","0.37","","0.00%"
"06/14/2016","0.37","0.37","0.37","0.37","","0.00%"
"06/13/2016","0.37","0.37","0.37","0.37","","0.00%"
"06/10/2016","0.37","0.37","0.37","0.37","","0.00%"
"06/09/2016","0.37","0.37","0.37","0.37","","0.00%"
"06/08/2016","0.37","0.37","0.37","0.37","","0.00%"
"06/07/2016","0.37","0.37","0.37","0.37","","0.00%"
"06/06/2016","0.37","0.37","0.37","0.37","","0.00%"
"06/03/2016","0.37","0.37","0.37","0.37","","0.00%"
"06/02/2016","0.37","0.37","0.37","0.37","","0.00%"
"06/01/2016","0.37","0.37","0.37","0.37","","27.59%"
"05/31/2016","0.29","0.29","0.29","0.29","","-21.62%"
"05/27/2016","0.37","0.37","0.37","0.37","","0.00%"
"05/26/2016","0.37","0.37","0.37","0.37","","0.00%"
"05/25/2016","0.37","0.37","0.37","0.37","","0.00%"
"05/24/2016","0.37","0.37","0.37","0.37","","0.00%"
"05/23/2016","0.37","0.37","0.37","0.37","","0.00%"
"05/20/2016","0.37","0.37","0.37","0.37","","0.00%"
"05/19/2016","0.37","0.37","0.37","0.37","","0.00%"
"05/18/2016","0.37","0.37","0.37","0.37","","0.00%"
"05/17/2016","0.37","0.37","0.37","0.37","","0.00%"
"05/16/2016","0.37","0.37","0.37","0.37","","0.00%"
"05/13/2016","0.37","0.37","0.37","0.37","","0.00%"
"05/12/2016","0.37","0.37","0.37","0.37","","0.00%"
"05/11/2016","0.37","0.37","0.37","0.37","","0.00%"
"05/10/2016","0.37","0.37","0.37","0.37","","0.00%"
"05/09/2016","0.37","0.37","0.37","0.37","","0.00%"
"05/06/2016","0.37","0.37","0.37","0.37","","0.00%"
"05/05/2016","0.37","0.37","0.37","0.37","","0.00%"
"05/04/2016","0.37","0.37","0.37","0.37","","0.00%"
"05/03/2016","0.37","0.37","0.37","0.37","","0.00%"
"05/02/2016","0.37","0.37","0.37","0.37","","23.33%"
"04/29/2016","0.30","0.30","0.30","0.30","","-18.92%"
"04/28/2016","0.37","0.37","0.37","0.37","","0.00%"
"04/27/2016","0.37","0.37","0.37","0.37","","0.00%"
"04/26/2016","0.37","0.37","0.37","0.37","","0.00%"
"04/25/2016","0.37","0.37","0.37","0.37","","0.00%"
"04/22/2016","0.37","0.37","0.37","0.37","","0.00%"
"04/21/2016","0.37","0.37","0.37","0.37","","0.00%"
"04/20/2016","0.37","0.37","0.37","0.37","","0.00%"
"04/19/2016","0.37","0.37","0.37","0.37","","0.00%"
"04/18/2016","0.37","0.37","0.37","0.37","","0.00%"
"04/15/2016","0.37","0.37","0.37","0.37","","0.00%"
"04/14/2016","0.37","0.37","0.37","0.37","","0.00%"
"04/13/2016","0.37","0.37","0.37","0.37","","0.00%"
"04/12/2016","0.37","0.37","0.37","0.37","","0.00%"
"04/11/2016","0.37","0.37","0.37","0.37","","0.00%"
"04/08/2016","0.37","0.37","0.37","0.37","","0.00%"
"04/07/2016","0.37","0.37","0.37","0.37","","0.00%"
"04/06/2016","0.37","0.37","0.37","0.37","","0.00%"
"04/05/2016","0.37","0.37","0.37","0.37","","0.00%"
"04/04/2016","0.37","0.37","0.37","0.37","","0.00%"
"04/01/2016","0.37","0.37","0.37","0.37","","48.00%"
"03/31/2016","0.25","0.25","0.25","0.25","","-32.43%"
"03/30/2016","0.37","0.37","0.37","0.37","","0.00%"
"03/29/2016","0.37","0.37","0.37","0.37","","0.00%"
"03/28/2016","0.37","0.37","0.37","0.37","","0.00%"
"03/25/2016","0.37","0.37","0.37","0.37","","0.00%"
"03/24/2016","0.37","0.37","0.37","0.37","","0.00%"
"03/23/2016","0.37","0.37","0.37","0.37","","0.00%"
"03/22/2016","0.37","0.37","0.37","0.37","","0.00%"
"03/21/2016","0.37","0.37","0.37","0.37","","0.00%"
"03/18/2016","0.37","0.37","0.37","0.37","","0.00%"
"03/17/2016","0.37","0.37","0.37","0.37","","0.00%"
"03/16/2016","0.37","0.37","0.37","0.37","","0.00%"
"03/15/2016","0.37","0.37","0.37","0.37","","2.78%"
"03/14/2016","0.36","0.36","0.36","0.36","","0.00%"
"03/11/2016","0.36","0.36","0.36","0.36","","0.00%"
"03/10/2016","0.36","0.36","0.36","0.36","","0.00%"
"03/09/2016","0.36","0.36","0.36","0.36","","0.00%"
"03/08/2016","0.36","0.36","0.36","0.36","","0.00%"
"03/07/2016","0.36","0.36","0.36","0.36","","0.00%"
"03/04/2016","0.36","0.36","0.36","0.36","","-2.70%"
"03/03/2016","0.37","0.37","0.37","0.37","","0.00%"
"03/02/2016","0.37","0.37","0.37","0.37","","2.78%"
"03/01/2016","0.36","0.36","0.36","0.36","","24.14%"
"02/29/2016","0.29","0.29","0.29","0.29","","-21.62%"
"02/26/2016","0.37","0.37","0.37","0.37","","0.00%"
"02/25/2016","0.37","0.37","0.37","0.37","","-2.63%"
"02/24/2016","0.38","0.38","0.38","0.38","","0.00%"
"02/23/2016","0.38","0.38","0.38","0.38","","0.00%"
"02/22/2016","0.38","0.38","0.38","0.38","","0.00%"
"02/19/2016","0.38","0.38","0.38","0.38","","0.00%"
"02/18/2016","0.38","0.38","0.38","0.38","","2.70%"
"02/17/2016","0.37","0.37","0.37","0.37","","-2.63%"
"02/16/2016","0.38","0.38","0.38","0.38","","0.00%"
"02/12/2016","0.38","0.38","0.38","0.38","","0.00%"
"02/11/2016","0.38","0.38","0.38","0.38","","0.00%"
"02/10/2016","0.38","0.38","0.38","0.38","","0.00%"
"02/09/2016","0.38","0.38","0.38","0.38","","0.00%"
"02/08/2016","0.38","0.38","0.38","0.38","","0.00%"
"02/05/2016","0.38","0.38","0.38","0.38","","0.00%"
"02/04/2016","0.38","0.38","0.38","0.38","","0.00%"
"02/03/2016","0.38","0.38","0.38","0.38","","0.00%"
"02/02/2016","0.38","0.38","0.38","0.38","","0.00%"
"02/01/2016","0.38","0.38","0.38","0.38","","31.03%"
"01/29/2016","0.29","0.29","0.29","0.29","","-23.68%"
"01/28/2016","0.38","0.38","0.38","0.38","","0.00%"
"01/27/2016","0.38","0.38","0.38","0.38","","0.00%"
"01/26/2016","0.38","0.38","0.38","0.38","","0.00%"
"01/25/2016","0.38","0.38","0.38","0.38","","0.00%"
"01/22/2016","0.38","0.38","0.38","0.38","","2.70%"
"01/21/2016","0.37","0.37","0.37","0.37","","0.00%"
"01/20/2016","0.37","0.37","0.37","0.37","","2.78%"
"01/19/2016","0.36","0.36","0.36","0.36","","0.00%"
"01/15/2016","0.36","0.36","0.36","0.36","","0.00%"
"01/14/2016","0.36","0.36","0.36","0.36","","0.00%"
"01/13/2016","0.36","0.36","0.36","0.36","","0.00%"
"01/12/2016","0.36","0.36","0.36","0.36","","0.00%"
"01/11/2016","0.36","0.36","0.36","0.36","","0.00%"
"01/08/2016","0.36","0.36","0.36","0.36","","0.00%"
"01/07/2016","0.36","0.36","0.36","0.36","","0.00%"
"01/06/2016","0.36","0.36","0.36","0.36","","0.00%"
"01/05/2016","0.36","0.36","0.36","0.36","","0.00%"
"01/04/2016","0.36","0.36","0.36","0.36","","80.00%"
"12/31/2015","0.20","0.20","0.20","0.20","","-42.86%"
"12/30/2015","0.35","0.35","0.35","0.35","","-2.78%"
"12/29/2015","0.36","0.36","0.36","0.36","","0.00%"
"12/28/2015","0.36","0.36","0.36","0.36","","0.00%"
"12/24/2015","0.36","0.36","0.36","0.36","","0.00%"
"12/23/2015","0.36","0.36","0.36","0.36","","0.00%"
"12/22/2015","0.36","0.36","0.36","0.36","","0.00%"
"12/21/2015","0.36","0.36","0.36","0.36","","-2.70%"
"12/18/2015","0.37","0.37","0.37","0.37","","0.00%"
"12/17/2015","0.37","0.37","0.37","0.37","","146.67%"
"12/16/2015","0.15","0.15","0.15","0.15","","0.00%"
"12/15/2015","0.15","0.15","0.15","0.15","","0.00%"
"12/14/2015","0.15","0.15","0.15","0.15","","7.14%"
"12/11/2015","0.14","0.14","0.14","0.14","","0.00%"
"12/10/2015","0.14","0.14","0.14","0.14","","0.00%"
"12/09/2015","0.14","0.14","0.14","0.14","","7.69%"
"12/08/2015","0.13","0.13","0.13","0.13","","0.00%"
"12/07/2015","0.13","0.13","0.13","0.13","","0.00%"
"12/04/2015","0.13","0.13","0.13","0.13","","0.00%"
"12/03/2015","0.13","0.13","0.13","0.13","","0.00%"
"12/02/2015","0.13","0.13","0.13","0.13","","0.00%"
"12/01/2015","0.13","0.13","0.13","0.13","","62.50%"
"11/30/2015","0.08","0.08","0.08","0.08","","-33.33%"
"11/27/2015","0.12","0.12","0.12","0.12","","0.00%"
"11/25/2015","0.12","0.12","0.12","0.12","","0.00%"
"11/24/2015","0.12","0.12","0.12","0.12","","0.00%"
"11/23/2015","0.12","0.12","0.12","0.12","","0.00%"
"11/20/2015","0.12","0.12","0.12","0.12","","0.00%"
"11/19/2015","0.12","0.12","0.12","0.12","","0.00%"
"11/18/2015","0.12","0.12","0.12","0.12","","-7.69%"
"11/17/2015","0.13","0.13","0.13","0.13","","0.00%"
"11/16/2015","0.13","0.13","0.13","0.13","","8.33%"
"11/13/2015","0.12","0.12","0.12","0.12","","0.00%"
"11/12/2015","0.12","0.12","0.12","0.12","","0.00%"
"11/10/2015","0.12","0.12","0.12","0.12","","0.00%"
"11/09/2015","0.12","0.12","0.12","0.12","","0.00%"
"11/06/2015","0.12","0.12","0.12","0.12","","0.00%"
"11/05/2015","0.12","0.12","0.12","0.12","","0.00%"
"11/04/2015","0.12","0.12","0.12","0.12","","0.00%"
"11/03/2015","0.12","0.12","0.12","0.12","","0.00%"
"11/02/2015","0.12","0.12","0.12","0.12","","71.43%"
"10/30/2015","0.07","0.07","0.07","0.07","","-41.67%"
"10/29/2015","0.12","0.12","0.12","0.12","","0.00%"
"10/28/2015","0.12","0.12","0.12","0.12","","0.00%"
"10/27/2015","0.12","0.12","0.12","0.12","","0.00%"
"10/26/2015","0.12","0.12","0.12","0.12","","0.00%"
"10/23/2015","0.12","0.12","0.12","0.12","","0.00%"
"10/22/2015","0.12","0.12","0.12","0.12","","-7.69%"
"10/21/2015","0.13","0.13","0.13","0.13","","0.00%"
"10/20/2015","0.13","0.13","0.13","0.13","","0.00%"
"10/19/2015","0.13","0.13","0.13","0.13","","0.00%"
"10/16/2015","0.13","0.13","0.13","0.13","","0.00%"
"10/15/2015","0.13","0.13","0.13","0.13","","0.00%"
"10/14/2015","0.13","0.13","0.13","0.13","","0.00%"
"10/13/2015","0.13","0.13","0.13","0.13","","0.00%"
"10/09/2015","0.13","0.13","0.13","0.13","","0.00%"
"10/08/2015","0.13","0.13","0.13","0.13","","0.00%"
"10/07/2015","0.13","0.13","0.13","0.13","","0.00%"
"10/06/2015","0.13","0.13","0.13","0.13","","0.00%"
"10/05/2015","0.13","0.13","0.13","0.13","","0.00%"
"10/02/2015","0.13","0.13","0.13","0.13","","0.00%"
"10/01/2015","0.13","0.13","0.13","0.13","","85.71%"
"09/30/2015","0.07","0.07","0.07","0.07","","-46.15%"
"09/29/2015","0.13","0.13","0.13","0.13","","0.00%"
"09/28/2015","0.13","0.13","0.13","0.13","","0.00%"
"09/25/2015","0.13","0.13","0.13","0.13","","-7.14%"
"09/24/2015","0.14","0.14","0.14","0.14","","0.00%"
"09/23/2015","0.14","0.14","0.14","0.14","","0.00%"
"09/22/2015","0.14","0.14","0.14","0.14","","0.00%"
"09/21/2015","0.14","0.14","0.14","0.14","","0.00%"
"09/18/2015","0.14","0.14","0.14","0.14","","0.00%"
"09/17/2015","0.14","0.14","0.14","0.14","","0.00%"
"09/16/2015","0.14","0.14","0.14","0.14","","0.00%"
"09/15/2015","0.14","0.14","0.14","0.14","","0.00%"
"09/14/2015","0.14","0.14","0.14","0.14","","0.00%"
"09/11/2015","0.14","0.14","0.14","0.14","","0.00%"
"09/10/2015","0.14","0.14","0.14","0.14","","0.00%"
"09/09/2015","0.14","0.14","0.14","0.14","","0.00%"
"09/08/2015","0.14","0.14","0.14","0.14","","0.00%"
"09/04/2015","0.14","0.14","0.14","0.14","","0.00%"
"09/03/2015","0.14","0.14","0.14","0.14","","0.00%"
"09/02/2015","0.14","0.14","0.14","0.14","","0.00%"
"09/01/2015","0.14","0.14","0.14","0.14","","75.00%"
"08/31/2015","0.08","0.08","0.08","0.08","","-42.86%"
"08/28/2015","0.14","0.14","0.14","0.14","","0.00%"
"08/27/2015","0.14","0.14","0.14","0.14","","0.00%"
"08/26/2015","0.14","0.14","0.14","0.14","","-6.67%"
"08/25/2015","0.15","0.15","0.15","0.15","","0.00%"
"08/24/2015","0.15","0.15","0.15","0.15","","0.00%"
"08/21/2015","0.15","0.15","0.15","0.15","","0.00%"
"08/20/2015","0.15","0.15","0.15","0.15","","0.00%"
"08/19/2015","0.15","0.15","0.15","0.15","","0.00%"
"08/18/2015","0.15","0.15","0.15","0.15","","0.00%"
"08/17/2015","0.15","0.15","0.15","0.15","","7.14%"
"08/14/2015","0.14","0.14","0.14","0.14","","-6.67%"
"08/13/2015","0.15","0.15","0.15","0.15","","0.00%"
"08/12/2015","0.15","0.15","0.15","0.15","","0.00%"
"08/11/2015","0.15","0.15","0.15","0.15","","7.14%"
"08/10/2015","0.14","0.14","0.14","0.14","","0.00%"
"08/07/2015","0.14","0.14","0.14","0.14","","0.00%"
"08/06/2015","0.14","0.14","0.14","0.14","","0.00%"
"08/05/2015","0.14","0.14","0.14","0.14","","0.00%"
"08/04/2015","0.14","0.14","0.14","0.14","","0.00%"
"08/03/2015","0.14","0.14","0.14","0.14","","75.00%"
"07/31/2015","0.08","0.08","0.08","0.08","","-42.86%"
"07/30/2015","0.14","0.14","0.14","0.14","","0.00%"
"07/29/2015","0.14","0.14","0.14","0.14","","0.00%"
"07/28/2015","0.14","0.14","0.14","0.14","","0.00%"
"07/27/2015","0.14","0.14","0.14","0.14","","7.69%"
"07/24/2015","0.13","0.13","0.13","0.13","","0.00%"
"07/23/2015","0.13","0.13","0.13","0.13","","0.00%"
"07/22/2015","0.13","0.13","0.13","0.13","","0.00%"
"07/21/2015","0.13","0.13","0.13","0.13","","-7.14%"
"07/20/2015","0.14","0.14","0.14","0.14","","7.69%"
"07/17/2015","0.13","0.13","0.13","0.13","","-7.14%"
"07/16/2015","0.14","0.14","0.14","0.14","","7.69%"
